timestamp,camera,object,confidence,x1,y1,x2,y2
2025-11-25 21:44:27.289,cam1,watch,0.3449786603450775,2,4,402,360
2025-11-25 21:44:27.434,cam1,watch,0.5453817248344421,203,260,242,299
2025-11-25 21:44:27.435,cam1,watch,0.35946106910705566,2,4,402,360
2025-11-25 21:44:27.564,cam1,watch,0.5211758613586426,204,260,241,299
2025-11-25 21:44:27.565,cam1,watch,0.35886019468307495,2,4,401,360
2025-11-25 21:44:27.717,cam1,watch,0.5118779540061951,204,260,241,299
2025-11-25 21:44:27.717,cam1,watch,0.36153721809387207,2,4,402,360
2025-11-25 21:44:27.840,cam1,watch,0.5116065144538879,204,260,241,299
2025-11-25 21:44:27.840,cam1,watch,0.36851322650909424,2,4,402,360
2025-11-25 21:44:27.977,cam1,watch,0.628708004951477,203,260,242,295
2025-11-25 21:44:27.978,cam1,watch,0.25247618556022644,3,4,406,360
2025-11-25 21:44:28.098,cam1,watch,0.6394681930541992,203,260,242,295
2025-11-25 21:44:28.258,cam1,watch,0.6412314772605896,203,260,242,295
2025-11-25 21:44:28.258,cam1,watch,0.25044676661491394,3,4,406,360
2025-11-25 21:44:28.406,cam1,watch,0.6468918919563293,203,260,242,295
2025-11-25 21:44:28.407,cam1,watch,0.25438034534454346,3,4,406,360
2025-11-25 21:44:28.531,cam1,watch,0.6468684077262878,203,260,242,295
2025-11-25 21:44:28.532,cam1,watch,0.2537233829498291,3,4,406,360
2025-11-25 21:44:28.700,cam1,watch,0.6459243893623352,203,260,242,295
2025-11-25 21:44:28.700,cam1,watch,0.2524198591709137,3,4,407,360
2025-11-25 21:44:28.796,cam1,watch,0.6453372240066528,203,260,242,295
2025-11-25 21:44:28.796,cam1,watch,0.25469186902046204,3,4,407,360
2025-11-25 21:44:28.947,cam1,watch,0.6450850367546082,203,260,242,295
2025-11-25 21:44:28.948,cam1,watch,0.2529970705509186,3,4,407,360
2025-11-25 21:44:29.116,cam1,watch,0.6323146224021912,203,260,242,295
2025-11-25 21:44:29.116,cam1,watch,0.25975778698921204,3,4,407,360
2025-11-25 21:44:29.228,cam1,watch,0.6332878470420837,203,260,242,295
2025-11-25 21:44:29.228,cam1,watch,0.2543926537036896,3,4,407,360
2025-11-25 21:44:29.381,cam1,watch,0.6368374824523926,203,260,242,294
2025-11-25 21:44:29.382,cam1,watch,0.2595630884170532,3,4,407,360
2025-11-25 21:44:29.486,cam1,watch,0.6358624696731567,203,260,242,295
2025-11-25 21:44:29.486,cam1,watch,0.25795599818229675,3,4,407,360
2025-11-25 21:44:29.659,cam1,watch,0.6002604961395264,202,260,242,295
2025-11-25 21:44:29.660,cam1,watch,0.26248759031295776,3,4,407,360
2025-11-25 21:44:29.767,cam1,watch,0.575844943523407,202,260,243,296
